user_id,event_type,event_ts,campaign_id,campaign_name,channel,order_id,order_value
u_00844,click,2025-07-20 23:28:37,SEA-001,Brand Search,Paid Search,,
u_00779,click,2025-07-20 23:29:33,AFF-200,Top Affiliates,Affiliate,,
u_00584,click,2025-07-20 23:32:06,SOC-010,Summer Splash,Paid Social,,
u_01957,click,2025-07-20 23:40:16,DSP-100,Awareness Blast,Display,,
u_00431,click,2025-07-20 23:44:49,SOC-010,Summer Splash,Paid Social,,
u_01353,click,2025-07-20 23:45:49,SOC-011,Back-to-School,Paid Social,,
u_00859,purchase,2025-07-20 23:46:54,,,,47a2d316-2fb3-4e1d-9311-c0f2a1fd38fc,47.86
u_01115,click,2025-07-20 23:48:32,SOC-011,Back-to-School,Paid Social,,
u_01025,click,2025-07-20 23:49:21,SOC-011,Back-to-School,Paid Social,,
u_00101,click,2025-07-20 23:51:26,SOC-011,Back-to-School,Paid Social,,
u_00466,click,2025-07-20 23:56:50,AFF-200,Top Affiliates,Affiliate,,
u_01973,click,2025-07-21 00:02:12,AFF-200,Top Affiliates,Affiliate,,
u_01147,click,2025-07-21 00:09:55,DSP-100,Awareness Blast,Display,,
u_00580,purchase,2025-07-21 00:13:05,,,,245af47e-550f-42f3-bb01-ae180c6965ae,157.55
u_00076,click,2025-07-21 00:13:54,SOC-011,Back-to-School,Paid Social,,
u_01589,click,2025-07-21 00:30:31,DSP-100,Awareness Blast,Display,,
u_01274,click,2025-07-21 00:33:37,SEA-001,Brand Search,Paid Search,,
u_00732,click,2025-07-21 00:35:05,AFF-200,Top Affiliates,Affiliate,,
u_01547,click,2025-07-21 00:47:30,DSP-100,Awareness Blast,Display,,
u_00361,click,2025-07-21 00:54:45,DSP-100,Awareness Blast,Display,,
u_00194,click,2025-07-21 00:57:15,SEA-002,Competitor Conquest,Paid Search,,
u_00674,click,2025-07-21 00:58:33,DSP-100,Awareness Blast,Display,,
u_00167,purchase,2025-07-21 00:58:42,,,,bcae1229-33e7-46ab-ba56-8ba803f608d1,117.24
u_00008,click,2025-07-21 01:08:54,SEA-001,Brand Search,Paid Search,,
u_00836,click,2025-07-21 01:13:01,AFF-200,Top Affiliates,Affiliate,,
u_01579,click,2025-07-21 01:25:41,SOC-011,Back-to-School,Paid Social,,
u_00932,click,2025-07-21 01:26:28,SOC-011,Back-to-School,Paid Social,,
u_00007,click,2025-07-21 01:32:14,AFF-200,Top Affiliates,Affiliate,,
u_01708,purchase,2025-07-21 01:56:12,,,,9297024a-54a7-42ec-88ac-15dd6068b9db,133.09
u_01602,purchase,2025-07-21 01:56:48,,,,70024d3c-7d83-4602-9d7c-6f8d0045d90b,105.19
u_00945,click,2025-07-21 02:02:53,SOC-010,Summer Splash,Paid Social,,
u_01642,click,2025-07-21 02:04:50,SEA-002,Competitor Conquest,Paid Search,,
u_00647,click,2025-07-21 02:05:26,SOC-011,Back-to-School,Paid Social,,
u_00850,click,2025-07-21 02:07:22,SEA-002,Competitor Conquest,Paid Search,,
u_01921,click,2025-07-21 02:11:43,SOC-010,Summer Splash,Paid Social,,
u_01133,purchase,2025-07-21 02:12:32,,,,70461a38-8447-4cab-8965-f9db345475c9,70.88
u_01274,click,2025-07-21 02:12:37,SEA-002,Competitor Conquest,Paid Search,,
u_00204,click,2025-07-21 02:14:31,AFF-200,Top Affiliates,Affiliate,,
u_01159,click,2025-07-21 02:18:34,AFF-200,Top Affiliates,Affiliate,,
u_00161,purchase,2025-07-21 02:21:33,,,,49e9f792-8558-493b-90bf-c38a1975332f,71.63
u_01070,purchase,2025-07-21 02:27:32,,,,0f514d4f-43b8-4396-8896-ceed4ae86acf,394.66
u_00049,click,2025-07-21 02:31:47,SEA-002,Competitor Conquest,Paid Search,,
u_00903,click,2025-07-21 02:35:36,SOC-010,Summer Splash,Paid Social,,
u_00032,click,2025-07-21 02:38:11,SEA-001,Brand Search,Paid Search,,
u_01267,click,2025-07-21 02:41:56,SEA-001,Brand Search,Paid Search,,
u_01159,click,2025-07-21 02:41:59,SEA-001,Brand Search,Paid Search,,
u_01395,purchase,2025-07-21 02:44:50,,,,f1375189-13b3-44bd-b916-bee31040dd98,273.25
u_01659,click,2025-07-21 02:49:10,AFF-200,Top Affiliates,Affiliate,,
u_00064,purchase,2025-07-21 02:55:04,,,,d3f3b7d0-a141-427b-84e1-7b6de406af8a,11.62
u_01151,purchase,2025-07-21 02:55:34,,,,44eedbda-0ed0-48a8-8b32-0ccb91670322,59.88
u_00883,click,2025-07-21 02:58:03,DSP-100,Awareness Blast,Display,,
u_00239,click,2025-07-21 03:02:09,SOC-011,Back-to-School,Paid Social,,
u_00174,purchase,2025-07-21 03:04:30,,,,306b1f60-950e-48c7-a78c-e908c7b00335,14.91
u_00311,click,2025-07-21 03:18:27,SEA-002,Competitor Conquest,Paid Search,,
u_01400,click,2025-07-21 03:22:58,SEA-001,Brand Search,Paid Search,,
u_01168,purchase,2025-07-21 03:34:28,,,,ec991d1d-258e-4d36-8029-6a7f7dc6a80f,64.36
u_00455,click,2025-07-21 03:34:39,SEA-002,Competitor Conquest,Paid Search,,
u_00189,click,2025-07-21 03:39:23,SOC-010,Summer Splash,Paid Social,,
u_01470,click,2025-07-21 03:39:46,SEA-002,Competitor Conquest,Paid Search,,
u_00075,purchase,2025-07-21 03:42:55,,,,3c703292-a960-414a-b6ef-e5985ce7fb1b,218.32
u_01579,click,2025-07-21 03:49:37,DSP-100,Awareness Blast,Display,,
u_00709,purchase,2025-07-21 03:51:31,,,,ca7ba909-beb5-43ff-aa3c-5864ffb9c5ea,69.5
u_00414,purchase,2025-07-21 04:08:05,,,,e8922b71-8f5c-4c06-9a7c-6ba4d9e39dd4,146.27
u_01907,purchase,2025-07-21 04:15:55,,,,3943b193-5312-460a-b536-c04b025caac3,107.27
u_00903,click,2025-07-21 04:16:25,AFF-200,Top Affiliates,Affiliate,,
u_00422,purchase,2025-07-21 04:30:58,,,,7b98edc7-cef4-46b4-9e85-cfe9ef2ee467,99.22
u_01470,click,2025-07-21 04:34:19,SOC-011,Back-to-School,Paid Social,,
u_00948,click,2025-07-21 04:36:48,DSP-100,Awareness Blast,Display,,
u_01719,purchase,2025-07-21 04:41:49,,,,af9e1626-0bd4-471f-983d-915f88ad82ef,87.75
u_01304,click,2025-07-21 04:56:46,DSP-100,Awareness Blast,Display,,
u_01018,purchase,2025-07-21 04:58:07,,,,3e62799e-aeea-40ea-845a-c3d869bc3dd8,106.69
u_00163,purchase,2025-07-21 05:07:19,,,,ff8607c9-27e8-4d7b-b4e4-873f6205501e,248.15
u_00120,click,2025-07-21 05:09:22,SEA-001,Brand Search,Paid Search,,
u_00811,click,2025-07-21 05:10:53,SEA-001,Brand Search,Paid Search,,
u_01028,click,2025-07-21 05:12:13,SEA-002,Competitor Conquest,Paid Search,,
u_00130,click,2025-07-21 05:12:48,SOC-010,Summer Splash,Paid Social,,
u_01721,click,2025-07-21 05:43:15,DSP-100,Awareness Blast,Display,,
u_00232,click,2025-07-21 05:43:28,SOC-011,Back-to-School,Paid Social,,
u_01400,click,2025-07-21 06:00:30,SOC-010,Summer Splash,Paid Social,,
u_01372,purchase,2025-07-21 06:04:52,,,,b4b680a8-6335-4cc9-953c-269aaf420071,607.23
u_00193,purchase,2025-07-21 06:05:13,,,,b8dd6e60-7142-4fcd-ba24-ae3888f88f08,310.77
u_00871,purchase,2025-07-21 06:15:13,,,,c23d75de-6d76-44a2-b169-ae2b1b31e53a,361.76
u_01286,click,2025-07-21 06:23:47,SEA-002,Competitor Conquest,Paid Search,,
u_00883,click,2025-07-21 06:34:24,SOC-010,Summer Splash,Paid Social,,
u_00316,click,2025-07-21 06:36:46,SEA-001,Brand Search,Paid Search,,
u_01674,click,2025-07-21 06:42:41,AFF-200,Top Affiliates,Affiliate,,
u_01642,click,2025-07-21 06:48:22,SOC-011,Back-to-School,Paid Social,,
u_01411,click,2025-07-21 06:56:16,SOC-010,Summer Splash,Paid Social,,
u_01199,click,2025-07-21 07:02:25,SOC-011,Back-to-School,Paid Social,,
u_01922,click,2025-07-21 07:13:08,DSP-100,Awareness Blast,Display,,
u_00062,click,2025-07-21 07:15:40,SEA-001,Brand Search,Paid Search,,
u_01795,click,2025-07-21 07:18:56,AFF-200,Top Affiliates,Affiliate,,
u_00655,click,2025-07-21 07:19:53,DSP-100,Awareness Blast,Display,,
u_00177,purchase,2025-07-21 07:25:06,,,,c596bc42-57d0-4ec0-975d-c7ad5b7ce16b,48.01
u_00058,purchase,2025-07-21 07:38:42,,,,408649e8-8599-4ae3-8b6d-7f4b980220d7,10.33
u_01411,click,2025-07-21 07:40:26,SOC-011,Back-to-School,Paid Social,,
u_01584,click,2025-07-21 07:45:09,AFF-200,Top Affiliates,Affiliate,,
u_01721,click,2025-07-21 07:47:54,SOC-011,Back-to-School,Paid Social,,
u_00710,click,2025-07-21 07:50:51,DSP-100,Awareness Blast,Display,,
u_01921,click,2025-07-21 07:56:55,SOC-011,Back-to-School,Paid Social,,
u_00244,click,2025-07-21 08:00:40,SEA-002,Competitor Conquest,Paid Search,,
u_00612,purchase,2025-07-21 08:01:36,,,,6ca599f0-58c1-4805-a331-c204028f23e9,119.26
u_00047,click,2025-07-21 08:06:27,SOC-011,Back-to-School,Paid Social,,
u_00977,click,2025-07-21 08:08:03,SEA-001,Brand Search,Paid Search,,
u_00644,click,2025-07-21 08:11:44,SEA-002,Competitor Conquest,Paid Search,,
u_01147,click,2025-07-21 08:13:12,SOC-011,Back-to-School,Paid Social,,
u_00887,click,2025-07-21 08:17:05,SEA-001,Brand Search,Paid Search,,
u_01870,purchase,2025-07-21 08:30:21,,,,c7485cd6-5fbc-4550-9ce9-a98ef3616d84,40.66
u_01001,click,2025-07-21 08:31:39,DSP-100,Awareness Blast,Display,,
u_01070,click,2025-07-21 08:35:36,SEA-001,Brand Search,Paid Search,,
u_00400,click,2025-07-21 08:36:47,SOC-011,Back-to-School,Paid Social,,
u_00585,purchase,2025-07-21 08:49:56,,,,7d065283-7253-4ecb-bb5c-181a262f6129,54.35
u_00076,click,2025-07-21 08:56:54,SEA-002,Competitor Conquest,Paid Search,,
u_01674,click,2025-07-21 08:58:32,SOC-010,Summer Splash,Paid Social,,
u_00733,click,2025-07-21 09:01:03,SOC-011,Back-to-School,Paid Social,,
u_01064,click,2025-07-21 09:12:03,AFF-200,Top Affiliates,Affiliate,,
u_00975,purchase,2025-07-21 09:32:59,,,,d1fb969c-2ee8-4f2f-bd25-19efcc0ea4a6,324.13
u_01918,click,2025-07-21 09:43:51,SOC-011,Back-to-School,Paid Social,,
u_01922,click,2025-07-21 09:51:47,SEA-001,Brand Search,Paid Search,,
u_00859,purchase,2025-07-21 09:52:38,,,,efff8851-1ed0-4372-a485-f003b9e7f38d,121.75
u_00007,click,2025-07-21 09:54:30,DSP-100,Awareness Blast,Display,,
u_01642,click,2025-07-21 09:55:57,SOC-010,Summer Splash,Paid Social,,
u_00047,click,2025-07-21 09:58:49,SEA-001,Brand Search,Paid Search,,
u_01128,purchase,2025-07-21 10:01:28,,,,584b602e-624b-412d-858b-c3fab78bd2cc,101.62
u_01804,click,2025-07-21 10:01:53,AFF-200,Top Affiliates,Affiliate,,
u_01313,click,2025-07-21 10:06:30,SEA-001,Brand Search,Paid Search,,
u_00864,click,2025-07-21 10:07:25,SEA-002,Competitor Conquest,Paid Search,,
u_00887,click,2025-07-21 10:13:59,SOC-011,Back-to-School,Paid Social,,
u_00644,click,2025-07-21 10:19:06,DSP-100,Awareness Blast,Display,,
u_01579,click,2025-07-21 10:39:06,SEA-001,Brand Search,Paid Search,,
u_00632,click,2025-07-21 10:45:44,AFF-200,Top Affiliates,Affiliate,,
u_00233,click,2025-07-21 10:48:51,SEA-002,Competitor Conquest,Paid Search,,
u_01557,purchase,2025-07-21 11:01:32,,,,913ff088-07fd-45dc-9ab5-827b481a910d,56.7
u_01147,click,2025-07-21 11:17:23,SEA-002,Competitor Conquest,Paid Search,,
u_01642,click,2025-07-21 11:25:11,DSP-100,Awareness Blast,Display,,
u_00491,purchase,2025-07-21 11:34:05,,,,3b4c0de7-f93d-4087-9614-4206e4699e02,33.74
u_01905,purchase,2025-07-21 11:34:35,,,,719507d0-6c96-4331-8058-6fea049da127,298.02
u_01344,click,2025-07-21 11:39:24,AFF-200,Top Affiliates,Affiliate,,
u_01766,click,2025-07-21 11:46:39,SOC-011,Back-to-School,Paid Social,,
u_00103,click,2025-07-21 11:50:16,AFF-200,Top Affiliates,Affiliate,,
u_01547,click,2025-07-21 11:56:45,SEA-001,Brand Search,Paid Search,,
u_00923,purchase,2025-07-21 11:58:47,,,,e142574a-4bd2-4aba-8b30-5acee951369b,81.3
u_00116,purchase,2025-07-21 12:06:57,,,,e3282389-c1b2-4e58-bead-685229292db2,84.65
u_00342,purchase,2025-07-21 12:13:51,,,,ade1b797-cf46-4ff5-a970-111de306e40c,107.28
u_01918,click,2025-07-21 12:15:35,SEA-002,Competitor Conquest,Paid Search,,
u_01001,click,2025-07-21 12:17:32,SEA-002,Competitor Conquest,Paid Search,,
u_00778,purchase,2025-07-21 12:21:48,,,,b4297b19-aa02-41fa-9f50-005a1ca35028,98.28
u_00212,click,2025-07-21 12:31:57,SEA-001,Brand Search,Paid Search,,
u_00279,click,2025-07-21 12:36:46,SEA-001,Brand Search,Paid Search,,
u_00941,purchase,2025-07-21 12:36:57,,,,af15bd89-6de3-4da3-889b-6bb4025d1d44,408.51
u_01765,purchase,2025-07-21 12:38:35,,,,ceb344d3-fcfc-49a3-b0e5-1cfd88369a24,145.39
u_01911,click,2025-07-21 12:49:17,SOC-011,Back-to-School,Paid Social,,
u_01352,purchase,2025-07-21 12:50:02,,,,1d8f57f7-a055-46e0-bbc0-3b986f398b85,14.56
u_01956,click,2025-07-21 12:50:28,SEA-002,Competitor Conquest,Paid Search,,
u_00232,click,2025-07-21 12:55:31,SOC-010,Summer Splash,Paid Social,,
u_01697,purchase,2025-07-21 13:01:05,,,,f2d7f9db-d7d3-41f7-9c28-822b5c4390ba,152.03
u_00279,click,2025-07-21 13:14:17,AFF-200,Top Affiliates,Affiliate,,
u_00671,click,2025-07-21 13:15:08,SOC-010,Summer Splash,Paid Social,,
u_00933,click,2025-07-21 13:21:53,SEA-001,Brand Search,Paid Search,,
u_01815,purchase,2025-07-21 13:26:33,,,,374a186f-3949-4cfd-832c-9f5cc4e6d1e8,137.91
u_00548,purchase,2025-07-21 13:27:42,,,,65a1128d-fc97-4534-9637-13e6867b9c6a,96.61
u_00147,purchase,2025-07-21 13:31:12,,,,6630eacb-965b-48b1-b30f-e05d71bac87f,219.81
u_00022,click,2025-07-21 13:38:31,SEA-001,Brand Search,Paid Search,,
u_00130,click,2025-07-21 13:52:41,SEA-002,Competitor Conquest,Paid Search,,
u_00666,purchase,2025-07-21 13:54:38,,,,1cb8772b-65b0-4792-894a-4678e2b8b386,82.22
u_01199,click,2025-07-21 13:59:50,SOC-010,Summer Splash,Paid Social,,
u_00045,purchase,2025-07-21 14:04:27,,,,88f88903-5778-4112-b6fd-5f8c6868260d,37.29
u_01305,purchase,2025-07-21 14:08:58,,,,1319e61c-e5e3-427f-abe9-55263ffb4847,52.25
u_00196,purchase,2025-07-21 14:26:45,,,,2d3772ee-8287-4046-963b-4cd7986242a7,117.78
u_00431,click,2025-07-21 14:27:46,SEA-001,Brand Search,Paid Search,,
u_00103,click,2025-07-21 14:28:47,DSP-100,Awareness Blast,Display,,
u_00204,click,2025-07-21 14:50:13,SOC-011,Back-to-School,Paid Social,,
u_01348,click,2025-07-21 14:58:35,DSP-100,Awareness Blast,Display,,
u_00986,click,2025-07-21 15:02:34,SOC-010,Summer Splash,Paid Social,,
u_00457,purchase,2025-07-21 15:08:01,,,,271f008b-9a38-47e3-a4de-e6d637e3b72d,106.48
u_01579,click,2025-07-21 15:11:43,AFF-200,Top Affiliates,Affiliate,,
u_00249,click,2025-07-21 15:11:52,AFF-200,Top Affiliates,Affiliate,,
u_00429,click,2025-07-21 15:28:18,SEA-001,Brand Search,Paid Search,,
u_00990,purchase,2025-07-21 15:29:49,,,,6c4ccd67-95bb-4504-85cd-37455e286fc7,140.73
u_01114,click,2025-07-21 15:33:37,SOC-011,Back-to-School,Paid Social,,
u_00700,click,2025-07-21 15:34:56,AFF-200,Top Affiliates,Affiliate,,
u_01911,click,2025-07-21 15:37:27,SEA-001,Brand Search,Paid Search,,
u_01400,click,2025-07-21 15:38:45,SEA-002,Competitor Conquest,Paid Search,,
u_01448,click,2025-07-21 15:38:46,DSP-100,Awareness Blast,Display,,
u_01050,purchase,2025-07-21 15:40:10,,,,0173520c-1e4d-419c-a10d-85f2395f0f0d,78.0
u_00400,click,2025-07-21 15:49:07,DSP-100,Awareness Blast,Display,,
u_00632,click,2025-07-21 15:57:22,SOC-011,Back-to-School,Paid Social,,
u_00822,purchase,2025-07-21 15:58:00,,,,59f716bd-d2c3-4380-9bbf-2e857474d291,109.91
u_01266,purchase,2025-07-21 16:05:45,,,,a1813f49-a86e-4d79-9489-6edc1ca3a927,106.98
u_01585,click,2025-07-21 16:07:27,AFF-200,Top Affiliates,Affiliate,,
u_01534,click,2025-07-21 16:14:13,AFF-200,Top Affiliates,Affiliate,,
u_00062,click,2025-07-21 16:18:21,SEA-002,Competitor Conquest,Paid Search,,
u_01231,purchase,2025-07-21 16:22:22,,,,dd8e3207-d3dc-427a-9a94-7f8f8c5cfa62,79.22
u_00436,click,2025-07-21 16:27:54,DSP-100,Awareness Blast,Display,,
u_01344,click,2025-07-21 16:33:44,SEA-002,Competitor Conquest,Paid Search,,
u_00239,click,2025-07-21 16:41:31,SEA-002,Competitor Conquest,Paid Search,,
u_00043,purchase,2025-07-21 17:11:58,,,,e335e012-50ba-45b5-bc94-e5feafb5bffe,214.06
u_00007,click,2025-07-21 17:15:47,SEA-002,Competitor Conquest,Paid Search,,
u_01147,click,2025-07-21 17:24:25,SEA-001,Brand Search,Paid Search,,
u_00448,click,2025-07-21 17:31:19,AFF-200,Top Affiliates,Affiliate,,
u_01534,click,2025-07-21 17:35:21,SEA-001,Brand Search,Paid Search,,
u_01079,purchase,2025-07-21 17:51:13,,,,4276ccd6-3b01-4302-b04f-7f0eb6914ea0,62.89
u_00591,click,2025-07-21 17:52:20,AFF-200,Top Affiliates,Affiliate,,
u_00722,purchase,2025-07-21 17:52:50,,,,3871cf79-a5f5-4645-98ce-fc86ecabc75f,256.31
u_00120,click,2025-07-21 17:55:10,AFF-200,Top Affiliates,Affiliate,,
u_00647,purchase,2025-07-21 17:55:10,,,,4b949318-106f-4939-ad75-436b3e63ed36,114.93
u_00879,click,2025-07-21 18:05:31,SOC-010,Summer Splash,Paid Social,,
u_00903,click,2025-07-21 18:10:21,SEA-001,Brand Search,Paid Search,,
u_01571,click,2025-07-21 18:17:47,SOC-011,Back-to-School,Paid Social,,
u_00948,click,2025-07-21 18:24:33,SOC-010,Summer Splash,Paid Social,,
u_01983,click,2025-07-21 18:37:47,AFF-200,Top Affiliates,Affiliate,,
u_01472,click,2025-07-21 18:41:40,SEA-001,Brand Search,Paid Search,,
u_00279,click,2025-07-21 18:46:00,DSP-100,Awareness Blast,Display,,
u_00732,click,2025-07-21 18:55:04,SOC-010,Summer Splash,Paid Social,,
u_00008,click,2025-07-21 18:57:54,DSP-100,Awareness Blast,Display,,
u_00008,click,2025-07-21 18:59:31,SEA-002,Competitor Conquest,Paid Search,,
u_01795,purchase,2025-07-21 19:01:56,,,,c6978d95-7e42-491e-a7cc-8fbb0b85872a,182.07
u_00033,click,2025-07-21 19:01:59,SOC-010,Summer Splash,Paid Social,,
u_01794,click,2025-07-21 19:03:27,SOC-011,Back-to-School,Paid Social,,
u_01412,purchase,2025-07-21 19:16:35,,,,f08265b6-d664-4fdc-9a6c-fc85a303db69,89.99
u_01138,purchase,2025-07-21 19:22:46,,,,8dc2bfdd-cabe-4d28-a969-7172abac9d19,117.48
u_00838,click,2025-07-21 19:29:52,AFF-200,Top Affiliates,Affiliate,,
u_01061,click,2025-07-21 19:30:46,SOC-011,Back-to-School,Paid Social,,
u_01182,click,2025-07-21 19:33:24,SEA-001,Brand Search,Paid Search,,
u_01983,click,2025-07-21 19:43:37,SOC-010,Summer Splash,Paid Social,,
u_00135,click,2025-07-21 19:44:15,SOC-010,Summer Splash,Paid Social,,
u_00159,click,2025-07-21 19:53:41,SEA-001,Brand Search,Paid Search,,
u_01647,purchase,2025-07-21 20:06:12,,,,ae5e35ae-5daa-470f-b20c-7038f9948951,41.17
u_01537,purchase,2025-07-21 20:14:40,,,,52176a30-fdb7-478a-b071-874618954245,54.21
u_00647,click,2025-07-21 20:23:16,SOC-010,Summer Splash,Paid Social,,
u_00497,purchase,2025-07-21 20:26:11,,,,bd67fbc5-b20c-4fd1-915c-c3c432501a70,43.19
u_01996,click,2025-07-21 20:32:50,DSP-100,Awareness Blast,Display,,
u_01767,click,2025-07-21 20:39:13,AFF-200,Top Affiliates,Affiliate,,
u_01662,click,2025-07-21 20:43:52,SEA-002,Competitor Conquest,Paid Search,,
u_00846,click,2025-07-21 20:44:16,AFF-200,Top Affiliates,Affiliate,,
u_00876,click,2025-07-21 20:58:56,AFF-200,Top Affiliates,Affiliate,,
u_00798,purchase,2025-07-21 21:00:49,,,,dabcde7e-69b5-4ed5-aa06-3497f49332b8,73.72
u_00883,click,2025-07-21 21:15:08,SEA-001,Brand Search,Paid Search,,
u_00989,purchase,2025-07-21 21:15:57,,,,95531921-b269-462b-b36a-8b0a1ad56c0b,194.23
u_01826,purchase,2025-07-21 21:17:53,,,,80a0831b-f4c6-4fea-8a56-a4d281a9ca0a,131.97
u_00735,click,2025-07-21 21:31:02,SOC-011,Back-to-School,Paid Social,,
u_00017,click,2025-07-21 21:38:44,DSP-100,Awareness Blast,Display,,
u_01965,purchase,2025-07-21 21:39:38,,,,e8e4d776-1ecf-4ded-bc0c-85cb4a475395,95.6
u_01344,click,2025-07-21 21:42:57,SOC-010,Summer Splash,Paid Social,,
u_00429,click,2025-07-21 21:47:02,DSP-100,Awareness Blast,Display,,
u_00032,click,2025-07-21 21:50:48,SEA-002,Competitor Conquest,Paid Search,,
u_01264,purchase,2025-07-21 21:52:03,,,,9fb71dc2-d9b4-446d-bb32-467c3796a75f,105.07
u_01159,click,2025-07-21 22:05:53,DSP-100,Awareness Blast,Display,,
u_00879,click,2025-07-21 22:08:51,SOC-011,Back-to-School,Paid Social,,
u_00239,click,2025-07-21 22:19:38,AFF-200,Top Affiliates,Affiliate,,
u_00244,click,2025-07-21 22:31:43,SEA-001,Brand Search,Paid Search,,
u_01200,click,2025-07-21 22:33:38,SEA-002,Competitor Conquest,Paid Search,,
u_01795,click,2025-07-21 22:35:35,SOC-010,Summer Splash,Paid Social,,
u_00448,click,2025-07-21 22:37:14,SEA-001,Brand Search,Paid Search,,
u_00394,purchase,2025-07-21 22:38:55,,,,e6091ef6-7923-4de3-baca-1b54d2721bde,126.23
u_00079,purchase,2025-07-21 22:51:15,,,,d65e4e6d-275d-481c-89f3-566e8ddeac1f,68.68
u_00662,purchase,2025-07-21 22:56:46,,,,86f91037-997b-43ee-ae15-be1f9b0ecb6a,89.54
u_01956,click,2025-07-21 23:03:49,DSP-100,Awareness Blast,Display,,
u_00947,click,2025-07-21 23:07:56,SEA-001,Brand Search,Paid Search,,
u_00019,click,2025-07-21 23:11:28,DSP-100,Awareness Blast,Display,,
u_00501,purchase,2025-07-21 23:19:30,,,,7b98032c-71c6-4dc6-b4a3-956f5b4480cd,116.42
u_00199,purchase,2025-07-21 23:26:46,,,,36b3f619-2452-4f13-b73a-bf839bdd6b14,165.52
u_01799,click,2025-07-21 23:43:55,DSP-100,Awareness Blast,Display,,
u_01767,click,2025-07-21 23:51:54,SOC-010,Summer Splash,Paid Social,,
u_00632,click,2025-07-21 23:53:10,SOC-010,Summer Splash,Paid Social,,
u_00932,click,2025-07-21 23:58:02,SOC-010,Summer Splash,Paid Social,,
u_00344,click,2025-07-22 00:00:36,SEA-002,Competitor Conquest,Paid Search,,
u_01879,click,2025-07-22 00:05:29,SOC-010,Summer Splash,Paid Social,,
u_01598,click,2025-07-22 00:07:22,SOC-010,Summer Splash,Paid Social,,
u_00795,click,2025-07-22 00:08:16,AFF-200,Top Affiliates,Affiliate,,
u_01379,click,2025-07-22 00:09:51,AFF-200,Top Affiliates,Affiliate,,
u_01527,click,2025-07-22 00:13:19,DSP-100,Awareness Blast,Display,,
u_01143,click,2025-07-22 00:27:06,SOC-010,Summer Splash,Paid Social,,
u_01431,click,2025-07-22 00:30:16,AFF-200,Top Affiliates,Affiliate,,
u_00423,click,2025-07-22 00:39:07,DSP-100,Awareness Blast,Display,,
u_01013,purchase,2025-07-22 00:40:44,,,,42a41a8f-b336-4350-98b4-717417d1e0a9,65.58
u_00900,click,2025-07-22 00:48:59,SEA-002,Competitor Conquest,Paid Search,,
u_00616,purchase,2025-07-22 00:49:30,,,,d21c7df8-7dd0-4b16-8820-7222842423a8,80.45
u_00482,click,2025-07-22 00:51:05,AFF-200,Top Affiliates,Affiliate,,
u_00940,click,2025-07-22 00:51:05,SEA-002,Competitor Conquest,Paid Search,,
u_00134,click,2025-07-22 01:03:29,SOC-010,Summer Splash,Paid Social,,
u_00253,click,2025-07-22 01:03:43,SOC-011,Back-to-School,Paid Social,,
u_01562,click,2025-07-22 01:07:07,DSP-100,Awareness Blast,Display,,
u_00258,click,2025-07-22 01:12:39,SOC-011,Back-to-School,Paid Social,,
u_00518,click,2025-07-22 01:19:21,SOC-011,Back-to-School,Paid Social,,
u_00026,purchase,2025-07-22 01:21:34,,,,d9e1a304-80e3-4bcb-aacd-c5fe35dba44f,88.09
u_01711,click,2025-07-22 01:27:19,DSP-100,Awareness Blast,Display,,
u_01665,click,2025-07-22 01:27:35,SOC-010,Summer Splash,Paid Social,,
u_00191,purchase,2025-07-22 01:32:53,,,,bf3c83df-4694-4bf2-a371-2db1d254057f,226.36
u_01562,click,2025-07-22 01:35:45,AFF-200,Top Affiliates,Affiliate,,
u_01017,click,2025-07-22 01:36:53,SOC-010,Summer Splash,Paid Social,,
u_00490,click,2025-07-22 01:38:34,AFF-200,Top Affiliates,Affiliate,,
u_01093,click,2025-07-22 01:40:57,DSP-100,Awareness Blast,Display,,
u_01349,purchase,2025-07-22 01:54:48,,,,e068b2c8-bb3a-47d9-9903-7f60696727fc,70.51
u_00732,click,2025-07-22 01:55:22,AFF-200,Top Affiliates,Affiliate,,
u_01056,click,2025-07-22 01:57:24,SOC-010,Summer Splash,Paid Social,,
u_00325,purchase,2025-07-22 02:00:25,,,,62cb784e-d539-435c-a40f-3fffa065502a,100.45
